Title,Ratings,Original_Price,Discounted_Price,Link
TastiesMultigrain Bread400 g,NA,₹60,₹49,https://bigbasket.in/pd/40232041/tasties-mulitgrain-bread-400-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=6&t_s=Multigrain+Bread
EverydayKulcha Bread31 Rating200 g,3,NA,₹40,https://bigbasket.in/pd/40306804/everyday-kulcha-bread-200-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=7&t_s=Kulcha+Bread
Wingreens FarmsBaked Pita Bread Crisps - Chilli & Garlic3.7290 Ratings2 x 100 g - Multipack,3.7,₹300,₹270,https://bigbasket.in/pd/1213984/wingreens-farms-baked-pita-bread-crisps-chilli-garlic-2-x-100-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=8&t_s=Baked+Pita+Bread+Crisps+-+Chilli+%2526+Garlic
Nanda'sMr. Bready Premium Brown Bread2.84 Ratings400 g,NA,NA,₹55,https://bigbasket.in/pd/40302653/nandas-mr-bready-premium-brown-bread-400-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=9&t_s=Mr.+Bready+Premium+Brown+Bread
Everyday100% Whole Wheat Bread3.510 Ratings400 g,3.5,NA,₹60,https://bigbasket.in/pd/40306800/everyday-100-whole-wheat-bread-400-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=10&t_s=100%2525+Whole+Wheat+Bread
fresho! SignatureBaguette Bread - Multigrain3.2798 Ratings300 g,3.2,NA,₹65,https://bigbasket.in/pd/40037468/fresho-signature-baguette-bread-multigrain-300-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=11&t_s=Baguette+Bread+-+Multigrain
fresho! SignatureArtisan Herb Bread - Pre-Sliced3.6290 Ratings300 g,3.6,NA,₹89,https://bigbasket.in/pd/40037472/fresho-signature-artisan-herb-bread-pre-sliced-300-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=14&t_s=Artisan+Herb+Bread+-+Pre-Sliced
EverydayMulti Grain Bread3.26 Ratings400 g,3.2,NA,₹65,https://bigbasket.in/pd/40306801/everyday-multi-grain-bread-400-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=12&t_s=Multi+Grain+Bread
fresho! SignatureBagel  - Plain3.3674 Ratings250 g - (Pack of 3),3.3,NA,₹59,https://bigbasket.in/pd/40037503/fresho-signature-bagel-plain-250-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=13&t_s=Bagel++-+Plain
EverydayMilk Bread4.18 Ratings400 g,4.1,NA,₹60,https://bigbasket.in/pd/40306798/everyday-milk-bread-400-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=14&t_s=Milk+Bread
BritanniaGobbles Choco Chill Cake4.113814 Ratings2x110 g - Multipack,4.1,₹60,₹54.71,https://bigbasket.in/pd/1213492/britannia-gobbles-choco-chill-cake-2x120-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=15&t_s=Gobbles+Choco+Chill%25C2%25A0Cake
Wingreens FarmsCrispy Baked Multi-grain Flat Bread - With Flax Seeds3.8122 Ratings2 x 100 g - Multipack,3.8,₹300,₹270,https://bigbasket.in/pd/1213985/wingreens-farms-crispy-baked-multi-grain-flat-bread-with-flax-seeds-2-x-100-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=16&t_s=Crispy+Baked+Multi-grain+Flat+Bread+-+With+Flax+Seeds
"NastaCake Fruit Bread - Soft & Sweet, Fresh & Healthy3.959 Ratings200 g",3.9,NA,₹28,https://bigbasket.in/pd/40272981/nasta-cake-fruit-bread-soft-sweet-fresh-healthy-200-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=17&t_s=Cake+Fruit+Bread+-+Soft+%2526+Sweet%252C+Fresh+%2526+Healthy
KittyZero Maida Brown Bread - With No Palm Oil3.534 Ratings400 g,3.5,NA,₹50,https://bigbasket.in/pd/40088177/kitty-brown-bread-hi-fibre-400-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=18&t_s=Zero+Maida+Brown+Bread+-+With+No+Palm+Oil
MODERNSandwich Supreme Bread - Baked For Sandwiches4155 Ratings800 g,4,NA,₹68,https://bigbasket.in/pd/40223051/modern-sandwich-supreme-bread-baked-for-sandwiches-800-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=19&t_s=Sandwich+Supreme+Bread+-+Baked+For+Sandwiches
"BauliMoonfils Croissant - Choco Creme, 100% Veg4.13801 Ratings4 x 45 g - Multipack",4.1,₹80,₹63.24,https://bigbasket.in/pd/1228558/bauli-moonfils-croissant-choco-creme-100-veg-4-x-45-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=20&t_s=Moonfils+Croissant+-+Choco+Creme%252C+100%2525+Veg
Dayspring100% Atta Bread338 Ratings400 g,3,NA,₹45,https://bigbasket.in/pd/40312367/dayspring-100-atta-bread-400-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=21&t_s=100%2525+Atta+Bread
KittyReal Bake - Sliced Bread3.521 Ratings400 g,3.5,NA,₹40,https://bigbasket.in/pd/40105374/kitty-real-bake-sliced-bread-400-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=15&t_s=Real+Bake+-+Sliced+Bread
Bran-OPlus Brown Bread4347 Ratings300 g,4,NA,₹35,https://bigbasket.in/pd/40200351/bran-o-plus-brown-bread-300-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=22&t_s=Plus+Brown+Bread
KittySandwich Bread - Premium423 Ratings400 g,4,NA,₹40,https://bigbasket.in/pd/40088176/kitty-sandwich-bread-premium-400-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=23&t_s=Sandwich+Bread+-+Premium
LA AmericanaWholewheat Bran Bread4171 Ratings350 g,4,₹65,₹61.75,https://bigbasket.in/pd/40109196/la-americana-bread-whole-wheat-bran-350-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=24&t_s=Wholewheat+Bran+Bread
BritanniaSandwich White Bread3.9165 Ratings600 g,3.9,NA,₹55,https://bigbasket.in/pd/40290585/britannia-sandwich-white-bread-600-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=25&t_s=Sandwich+White+Bread
Bonn BreadHigh Fibre Millet Bread3.6147 Ratings300 g,3.6,₹50,₹47.5,https://bigbasket.in/pd/40304560/bonn-high-fibre-millet-bread-300-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=26&t_s=High+Fibre+Millet+Bread
KittyAtta Bread - Hi-Fibre3.222 Ratings400 g,3.2,NA,₹50,https://bigbasket.in/pd/40097995/kitty-atta-bread-hi-fibre-400-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=27&t_s=Atta+Bread+-+Hi-Fibre
AJITSandwich Bread4252 Ratings600 g,4,NA,₹60,https://bigbasket.in/pd/40184588/ajit-sandwich-bread-600-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=28&t_s=Sandwich+Bread
KABHI BKrustless Bread3.796 Ratings300 g,3.7,NA,₹50,https://bigbasket.in/pd/40186956/kabhi-b-krustless-bread-300-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=29&t_s=Krustless+Bread
Fresh ChoiceMilk Bread3.91237 Ratings260 g,3.9,NA,₹45,https://bigbasket.in/pd/40074775/fresh-choice-bread-milk-260-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=30&t_s=Milk+Bread
GomtiGHNPL-Shaanegomti Premium Bread3.864 Ratings360 g,3.8,NA,₹40,https://bigbasket.in/pd/40200356/gomti-healthy-shaan-e-gomti-450-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=31&t_s=GHNPL-Shaanegomti+Premium+Bread
Bon & BreadRagi Sliced Bread4.147 Ratings250 g,4.1,NA,₹50,https://bigbasket.in/pd/40172996/bon-bread-ragi-sliced-bread-250-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=16&t_s=Ragi+Sliced+Bread
"DinshawsMilk Bread - Baked, Soft, No Trans Fat & Preservative Free487 Ratings300 g",4,NA,₹35,https://bigbasket.in/pd/40246804/dinshaws-milk-bread-baked-soft-no-trans-fat-preservative-free-300-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=32&t_s=Milk+Bread+-+Baked%252C+Soft%252C+No+Trans+Fat+%2526+Preservative+Free
AJITMilk Bread3.9183 Ratings300 g,3.9,NA,₹35,https://bigbasket.in/pd/40184591/ajit-milk-bread-300-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=33&t_s=Milk+Bread
Bonn BreadBread - Premium Sandwich Special3.9262 Ratings400 g,3.9,NA,₹40,https://bigbasket.in/pd/40051013/bonn-bread-sandwich-special-400-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=34&t_s=Bread+-+Premium+Sandwich+Special
AabadFruit Bread3.7180 Ratings100 g,3.7,NA,₹15,https://bigbasket.in/pd/40053996/aabad-frooti-bread-100-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=35&t_s=Fruit+Bread
"DinshawsAtta Bread - Baked, Healthy, No Maida, Cholesterol Free4341 Ratings300 g",4,NA,₹40,https://bigbasket.in/pd/40246805/dinshaws-atta-bread-baked-healthy-no-maida-cholesterol-free-300-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=36&t_s=Atta+Bread+-+Baked%252C+Healthy%252C+No+Maida%252C+Cholesterol+Free
"NastaMilk Bread - Soft, Healthy, High In Protein, No Trans Fat4.168 Ratings450 g",4.1,NA,₹50,https://bigbasket.in/pd/40272985/nasta-milk-bread-soft-healthy-high-in-protein-no-trans-fat-450-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=37&t_s=Milk+Bread+-+Soft%252C+Healthy%252C+High+In+Protein%252C+No+Trans+Fat
Harvest Gold100% Whole Wheat Bread - Zero Maida3.9637 Ratings450 g,3.9,₹60,₹54,https://bigbasket.in/pd/40026519/harvest-gold-bread-100-whole-wheat-450-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=38&t_s=100%2525+Whole+Wheat+Bread+-+Zero+Maida
NILGIRISMilk Bread - Soft & Fluffy3.510 Ratings400 g,3.5,NA,NA,https://bigbasket.in/pd/40237434/nilgiris-milk-bread-soft-fluffy-400-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=39&t_s=Milk+Bread+-+Soft+%2526+Fluffy
AJITBrown Bread3.9403 Ratings300 g,3.9,NA,₹35,https://bigbasket.in/pd/40184592/ajit-brown-bread-300-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=1&t_s=Brown+Bread
"Bran-OAsli Makhan Bread - Baked Fresh, Snack Option3.952 Ratings400 g",3.9,NA,₹40,https://bigbasket.in/pd/40275800/bran-o-asli-makhan-bread-baked-fresh-snack-option-400-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=2&t_s=Asli+Makhan+Bread+-+Baked+Fresh%252C+Snack+Option
"NastaSmall Sliced White Bread - Oven Fresh, Soft, Sweet, Healthy4.198 Ratings200 g",4.1,NA,₹23,https://bigbasket.in/pd/40272979/nasta-small-sliced-white-bread-oven-fresh-soft-sweet-healthy-200-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=17&t_s=Small+Sliced+White+Bread+-+Oven+Fresh%252C+Soft%252C+Sweet%252C+Healthy
Good MorningMilk Malai Bread3.768 Ratings400 g,3.7,NA,₹35,https://bigbasket.in/pd/40310308/good-morning-milk-malai-bread-400-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=3&t_s=Milk+Malai+Bread
fresho!Premium White Jumbo Bread - Preservative Free3.5106 Ratings700 g,3.5,NA,₹45,https://bigbasket.in/pd/40206620/fresho-premium-white-bread-700-g-pouch/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=4&t_s=Premium+White+Jumbo%25C2%25A0Bread+-+Preservative+Free
"NastaBrown Bread - Soft, Healthy, Rich In Protein, Vitamins, Fibre & Calcium3.433 Ratings400 g",3.4,NA,₹50,https://bigbasket.in/pd/40272982/nasta-brown-bread-soft-healthy-rich-in-protein-vitamins-fibre-calcium-400-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=5&t_s=Brown+Bread+-+Soft%252C+Healthy%252C+Rich+In+Protein%252C+Vitamins%252C+Fibre+%2526+Calcium
DayspringSandwich White Bread3.625 Ratings400 g,3.6,NA,₹35,https://bigbasket.in/pd/40312372/dayspring-sandwich-white-bread-400-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=6&t_s=Sandwich+White+Bread
"Mr BakewellPremium Milk Bread - Rich In Nutrients, Healthy, For Weight Management3.881 Ratings400 g",3.8,NA,₹42,https://bigbasket.in/pd/40267506/mr-bakewell-premium-milk-bread-rich-in-nutrients-healthy-for-weight-management-400-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=7&t_s=Premium+Milk+Bread+-+Rich+In+Nutrients%252C+Healthy%252C+For+Weight+Management
"Harvest GoldMultigrain Bread - 13 Grains & Seeds, Zero Maida3.9286 Ratings450 g",3.9,₹70,₹63,https://bigbasket.in/pd/40026516/harvest-gold-bread-multi-grain-450-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=8&t_s=Multigrain+Bread+-+13+Grains+%2526+Seeds%252C+Zero+Maida
SoftyPremium Bread -  Milk3.81418 Ratings400 g - Pouch,3.8,NA,₹55,https://bigbasket.in/pd/20005327/softy-premium-bread-milk-450-g-pouch/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=9&t_s=Premium+Bread+-++Milk
MoreishButterli Bread3.8336 Ratings400 g - Pouch,3.8,NA,₹45,https://bigbasket.in/pd/40195182/moreish-butterli-bread-400-g-pouch/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=10&t_s=Butterli+Bread
"Bonn BreadWhole Wheat Bread - No Added Colour, Source Of Fibre3.961 Ratings400 g",3.9,₹55,₹52.25,https://bigbasket.in/pd/40277221/bonn-whole-wheat-bread-no-added-colour-source-of-fibre-450-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=11&t_s=Whole+Wheat+Bread+-+No+Added+Colour%252C+Source+Of+Fibre
Just BreadsBread - Milk3.71044 Ratings300 g,3.7,₹40,₹36,https://bigbasket.in/pd/40051269/just-breads-bread-milk-300-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=12&t_s=Bread+-+Milk
MoreishClassic Sliced Bread4.14277 Ratings400 g,4.1,NA,₹45,https://bigbasket.in/pd/40195179/moreish-sliced-bread-classic-400-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=18&t_s=Classic+Sliced+Bread
Just BreadsBread - Sandwich3.6503 Ratings300 g,3.6,NA,₹40,https://bigbasket.in/pd/40051268/just-breads-bread-sandwich-300-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=13&t_s=Bread+-+Sandwich
SoftyPremium Bread - Sandwich3.5691 Ratings400 g - Pouch,3.5,NA,₹55,https://bigbasket.in/pd/20005326/softy-premium-bread-sandwich-400-g-pouch/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=14&t_s=Premium+Bread+-+Sandwich
Top 'N Town BakersBrown Bread3.9293 Ratings300 g,3.9,NA,₹35,https://bigbasket.in/pd/40160675/top-n-town-bakers-brown-bread-300-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=15&t_s=Brown+Bread
Top 'N Town BakersWhite Bread3.9435 Ratings300 g,3.9,NA,₹30,https://bigbasket.in/pd/40160669/top-n-town-bakers-white-bread-300-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=16&t_s=White+Bread
AabadContinental Sandwich Bread2.814 Ratings400 g,NA,NA,₹50,https://bigbasket.in/pd/40251611/aabad-continental-sandwich-bread-healthiest-breakfast-for-sandwichestoast-400-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=17&t_s=Continental+Sandwich+Bread
"BritanniaTreat JimJam Cream Biscuits 150 g + Treat Croissant - Mixed Fruit, Veg 47 gCombo - 2 Items",NA,₹60,₹54.99,https://bigbasket.in/pd/1221546/britannia-treat-jim-jam-cream-biscuits-150-g-treat-croissant-mixed-fruit-veg-47-g-combo/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=18&t_s=Treat+JimJam+Cream+Biscuits+150+g+%252B+Treat+Croissant+-+Mixed+Fruit%252C+Veg+47+g
DayspringMakkhan Malai Bread459 Ratings400 g,4,NA,₹35,https://bigbasket.in/pd/40312369/dayspring-makkhan-malai-bread-400-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=19&t_s=Makkhan+Malai+Bread
Visakha DairyClassic Milk Bread - Nutritious & Healthy Breakfast4.1237 Ratings400 g,4.1,NA,₹40,https://bigbasket.in/pd/40254083/visakha-dairy-classic-milk-bread-nutritious-healthy-breakfast-400-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=20&t_s=Classic+Milk+Bread+-+Nutritious+%2526+Healthy+Breakfast
Fresh ChoiceSouthern Classic Bread4409 Ratings400 g,4,NA,₹55,https://bigbasket.in/pd/40074783/fresh-choice-bread-southern-days-400-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=21&t_s=Southern+Classic+Bread
Visakha DairyWhole Wheat Bread - Nutritious & Healthy Breakfast3.9264 Ratings400 g,3.9,NA,₹40,https://bigbasket.in/pd/40254081/visakha-dairy-whole-wheat-bread-nutritious-healthy-breakfast-400-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=22&t_s=Whole%2520Wheat%2520Bread%2520-%2520Nutritious%2520%2526%2520Healthy%2520Breakfast
Bon & BreadSugar-less Sliced Bread439 Ratings200 g,4,NA,₹39,https://bigbasket.in/pd/40172995/bon-bread-sugar-less-sliced-bread-200-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=19&t_s=Sugar-less+Sliced+Bread
Bonn BreadFrooty Bread - Zero Trans Fat4379 Ratings150 g,4,₹20,₹19,https://bigbasket.in/pd/40298613/bonn-frooty-bread-zero-trans-fat-150-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=23&t_s=Frooty%2520Bread%2520-%2520Zero%2520Trans%2520Fat
KaloryWhole Wheat Brown Bread3.91211 Ratings400 g,3.9,₹45,₹35,https://bigbasket.in/pd/40096160/kalory-bread-brown-whole-wheat-400-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=24&t_s=Whole%2520Wheat%2520Brown%2520Bread
SuperBrown Bread3.8843 Ratings400 g,3.8,NA,₹55,https://bigbasket.in/pd/40050675/super-brown-bread-400-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=25&t_s=Brown%2520Bread
KalorySandwich Bread - Jumbo3.799 Ratings800 g,3.7,NA,₹65,https://bigbasket.in/pd/40096146/kalory-bread-sandwich-jumbo-800-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=26&t_s=Sandwich%2520Bread%2520-%2520Jumbo
PopularBrown Bread3.8257 Ratings400 g,3.8,NA,₹45,https://bigbasket.in/pd/40195005/popular-brown-bread-400-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=27&t_s=Brown%2520Bread
"SuperWhole Wheat Bread/Double Roti - 100% Original, High In Fibre3.7113 Ratings400 g",3.7,NA,₹55,https://bigbasket.in/pd/40273159/super-whole-wheat-breaddouble-roti-100-original-high-in-fibre-400-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=28&t_s=Whole%2520Wheat%2520Bread%252FDouble%2520Roti%2520-%2520100%2525%2520Original%252C%2520High%2520In%2520Fibre
PopularAtta Bread3.7133 Ratings400 g,3.7,NA,₹50,https://bigbasket.in/pd/40195006/popular-atta-bread-400-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=29&t_s=Atta%2520Bread
SuperWhite Bread3.7766 Ratings800 g,3.7,NA,₹70,https://bigbasket.in/pd/40050669/super-sandwich-bread-800-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=30&t_s=White%2520Bread
Top 'N Town BakersPremium White Bread3.6155 Ratings350 g,3.6,NA,₹40,https://bigbasket.in/pd/40160672/top-n-town-bakers-premium-white-bread-350-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=31&t_s=Premium%2520White%2520Bread
AabadContinental 100% Whole Wheat Bread3.785 Ratings400 g,3.7,NA,₹55,https://bigbasket.in/pd/40251612/aabad-continental-100-whole-wheat-bread-healthiest-breakfast-for-sandwichestoast-400-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=32&t_s=Continental%2520100%2525%2520Whole%2520Wheat%2520Bread
Bon & BreadPremium French Brioche Bread - Sliced424 Ratings200 g,4,NA,₹102,https://bigbasket.in/pd/40172999/bon-bread-premium-french-brioche-200-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=20&t_s=Premium+French+Brioche+Bread+-+Sliced
AabadCrustless Atta Bread3.466 Ratings300 g,3.4,NA,₹55,https://bigbasket.in/pd/40251614/aabad-crustless-atta-bread-healthiest-breakfast-for-sandwichestoast-300-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=33&t_s=Crustless%2520Atta%2520Bread
KABHI BMultigrain Bread3.8421 Ratings400 g,3.8,NA,₹60,https://bigbasket.in/pd/40112687/kabhi-b-multi-grain-bread-400-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=34&t_s=Multigrain%2520Bread
fresho!Brown Bread + Multigrain BreadCombo - 2 Items,NA,NA,₹82,https://bigbasket.in/pd/1212225/fresho-brown-bread-multigrain-bread-safe-preservative-free-200-g-combo/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=35&t_s=Brown%2520Bread%2520%252B%2520Multigrain%2520Bread
fresho!Brown Bread3.616532 Ratings400 g,3.6,NA,₹65,https://bigbasket.in/pd/40013625/fresho-brown-bread-safe-preservative-free-400-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=36&t_s=Brown%2520Bread
Top 'N Town BakersSweet Milk Bread3.8115 Ratings300 g,3.8,NA,₹35,https://bigbasket.in/pd/40160673/top-n-town-bakers-sweet-milk-bread-300-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=37&t_s=Sweet%2520Milk%2520Bread
BritanniaWhole Wheat Bread - Rich In Dietary Fibre3.91526 Ratings450 g,3.9,NA,₹55,https://bigbasket.in/pd/40062411/britannia-whole-wheat-bread-rich-in-dietary-fibre-450-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=38&t_s=Whole%2520Wheat%2520Bread%2520-%2520Rich%2520In%2520Dietary%2520Fibre
PopularWhite Sandwich Bread3.7173 Ratings800 g,3.7,NA,₹65,https://bigbasket.in/pd/40195009/popular-white-sandwich-bread-800-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=39&t_s=White%2520Sandwich%2520Bread
DayspringMilk Bread2.88 Ratings400 g,NA,NA,₹40,https://bigbasket.in/pd/40312370/dayspring-milk-bread-400-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=40&t_s=Milk%2520Bread
AJITBrown Bread3.9403 Ratings300 g,3.9,NA,₹35,https://bigbasket.in/pd/40184592/ajit-brown-bread-300-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=1&t_s=Brown+Bread
"Bran-OAsli Makhan Bread - Baked Fresh, Snack Option3.952 Ratings400 g",3.9,NA,₹40,https://bigbasket.in/pd/40275800/bran-o-asli-makhan-bread-baked-fresh-snack-option-400-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=2&t_s=Asli+Makhan+Bread+-+Baked+Fresh%252C+Snack+Option
fresho!White Jumbo Bread Slices - Preservative Free3.56549 Ratings400 g,3.5,NA,₹52,https://bigbasket.in/pd/40037465/fresho-white-big-bread-slices-safe-preservative-free-400-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=3&t_s=White+Jumbo+Bread+Slices+-+Preservative+Free
KaloryOven Fresh Bread3.8441 Ratings700 g,3.8,NA,₹70,https://bigbasket.in/pd/40176809/kalory-oven-fresh-bread-700-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=21&t_s=Oven+Fresh+Bread
Good MorningMilk Malai Bread3.768 Ratings400 g,3.7,NA,₹35,https://bigbasket.in/pd/40310308/good-morning-milk-malai-bread-400-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=3&t_s=Milk+Malai+Bread
fresho!Premium White Jumbo Bread - Preservative Free3.5106 Ratings700 g,3.5,NA,₹45,https://bigbasket.in/pd/40206620/fresho-premium-white-bread-700-g-pouch/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=4&t_s=Premium+White+Jumbo%25C2%25A0Bread+-+Preservative+Free
"NastaBrown Bread - Soft, Healthy, Rich In Protein, Vitamins, Fibre & Calcium3.433 Ratings400 g",3.4,NA,₹50,https://bigbasket.in/pd/40272982/nasta-brown-bread-soft-healthy-rich-in-protein-vitamins-fibre-calcium-400-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=5&t_s=Brown+Bread+-+Soft%252C+Healthy%252C+Rich+In+Protein%252C+Vitamins%252C+Fibre+%2526+Calcium
DayspringSandwich White Bread3.625 Ratings400 g,3.6,NA,₹35,https://bigbasket.in/pd/40312372/dayspring-sandwich-white-bread-400-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=6&t_s=Sandwich+White+Bread
"Mr BakewellPremium Milk Bread - Rich In Nutrients, Healthy, For Weight Management3.881 Ratings400 g",3.8,NA,₹42,https://bigbasket.in/pd/40267506/mr-bakewell-premium-milk-bread-rich-in-nutrients-healthy-for-weight-management-400-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=7&t_s=Premium+Milk+Bread+-+Rich+In+Nutrients%252C+Healthy%252C+For+Weight+Management
"Harvest GoldMultigrain Bread - 13 Grains & Seeds, Zero Maida3.9286 Ratings450 g",3.9,₹70,₹63,https://bigbasket.in/pd/40026516/harvest-gold-bread-multi-grain-450-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=8&t_s=Multigrain+Bread+-+13+Grains+%2526+Seeds%252C+Zero+Maida
SoftyPremium Bread -  Milk3.81418 Ratings400 g - Pouch,3.8,NA,₹55,https://bigbasket.in/pd/20005327/softy-premium-bread-milk-450-g-pouch/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=9&t_s=Premium+Bread+-++Milk
MoreishButterli Bread3.8336 Ratings400 g - Pouch,3.8,NA,₹45,https://bigbasket.in/pd/40195182/moreish-butterli-bread-400-g-pouch/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=10&t_s=Butterli+Bread
"Bonn BreadWhole Wheat Bread - No Added Colour, Source Of Fibre3.961 Ratings400 g",3.9,₹55,₹52.25,https://bigbasket.in/pd/40277221/bonn-whole-wheat-bread-no-added-colour-source-of-fibre-450-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=11&t_s=Whole+Wheat+Bread+-+No+Added+Colour%252C+Source+Of+Fibre
Just BreadsBread - Milk3.71044 Ratings300 g,3.7,₹40,₹36,https://bigbasket.in/pd/40051269/just-breads-bread-milk-300-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=12&t_s=Bread+-+Milk
KittyReal Bake - Premium Sliced Bread441 Ratings200 g,4,NA,₹20,https://bigbasket.in/pd/40105377/kitty-real-bake-premium-sliced-bread-200-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=22&t_s=Real%2520Bake%2520-%2520Premium%2520Sliced%2520Bread
Just BreadsBread - Sandwich3.6503 Ratings300 g,3.6,NA,₹40,https://bigbasket.in/pd/40051268/just-breads-bread-sandwich-300-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=13&t_s=Bread+-+Sandwich
SoftyPremium Bread - Sandwich3.5691 Ratings400 g - Pouch,3.5,NA,₹55,https://bigbasket.in/pd/20005326/softy-premium-bread-sandwich-400-g-pouch/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=14&t_s=Premium+Bread+-+Sandwich
